PJ21 Devices Disconnection Log
SP-D5,Offline,29/03/2019 14:23:25
SP-W1,Offline,29/03/2019 14:30:58
SP-V1,Offline,29/03/2019 14:30:58
SP-D17-18,Offline,29/03/2019 14:30:58
SP-D19-20,Offline,29/03/2019 14:30:58
SP-D5,Offline,29/03/2019 14:30:58
SP-W1,Offline,29/03/2019 14:34:00
SP-V1,Offline,29/03/2019 14:34:00
SP-D17-18,Offline,29/03/2019 14:34:00
SP-D19-20,Offline,29/03/2019 14:34:00
SP-D5,Offline,29/03/2019 14:34:00
SP-W1,Offline,29/03/2019 20:53:34
SP-D5,Offline,29/03/2019 20:53:34
SP-V1,Offline,29/03/2019 20:53:34
SP-D17-18,Offline,29/03/2019 20:53:34
SP-D19-20,Offline,29/03/2019 20:53:34
SP-W1,Offline,29/03/2019 20:57:15
SP-V1,Offline,29/03/2019 20:57:15
SP-D17-18,Offline,29/03/2019 20:57:15
SP-D19-20,Offline,29/03/2019 20:57:15
SP-D5,Offline,29/03/2019 20:57:15
SP-W1,Offline,29/03/2019 20:59:41
SP-V1,Offline,29/03/2019 20:59:41
SP-D17-18,Offline,29/03/2019 20:59:41
SP-D19-20,Offline,29/03/2019 20:59:41
SP-D5,Offline,29/03/2019 20:59:41
SP-W1,Offline,29/03/2019 21:03:25
SP-V1,Offline,29/03/2019 21:03:25
SP-D17-18,Offline,29/03/2019 21:03:25
SP-D19-20,Offline,29/03/2019 21:03:25
SP-D5,Offline,29/03/2019 21:03:25
SP-W1,Offline,29/03/2019 21:15:58
SP-V1,Offline,29/03/2019 21:15:58
SP-D17-18,Offline,29/03/2019 21:15:58
SP-D19-20,Offline,29/03/2019 21:15:58
SP-D5,Offline,29/03/2019 21:15:58
SP-W1,Offline,29/03/2019 21:19:09
SP-V1,Offline,29/03/2019 21:19:09
SP-D17-18,Offline,29/03/2019 21:19:09
SP-D19-20,Offline,29/03/2019 21:19:09
SP-D5,Offline,29/03/2019 21:19:09
SP-W1,Offline,29/03/2019 21:51:43
SP-D17-18,Offline,29/03/2019 21:51:43
SP-D19-20,Offline,29/03/2019 21:51:43
SP-V1,Offline,29/03/2019 21:51:43
SP-D5,Offline,29/03/2019 21:51:43
SP-W1,Offline,29/03/2019 22:29:33
SP-D5,Offline,29/03/2019 22:29:33
SP-V1,Offline,29/03/2019 22:29:33
SP-D17-18,Offline,29/03/2019 22:29:33
SP-D19-20,Offline,29/03/2019 22:29:33
SP-W1,Offline,29/03/2019 22:30:49
SP-V1,Offline,29/03/2019 22:30:49
SP-D17-18,Offline,29/03/2019 22:30:49
SP-D19-20,Offline,29/03/2019 22:30:49
SP-D5,Offline,29/03/2019 22:30:49
SP-W1,Offline,29/03/2019 22:32:14
SP-V1,Offline,29/03/2019 22:32:14
SP-D17-18,Offline,29/03/2019 22:32:14
SP-D19-20,Offline,29/03/2019 22:32:14
SP-D5,Offline,29/03/2019 22:32:14
SP-W1,Offline,29/03/2019 22:36:08
SP-V1,Offline,29/03/2019 22:36:08
SP-D17-18,Offline,29/03/2019 22:36:08
SP-D19-20,Offline,29/03/2019 22:36:08
SP-D5,Offline,29/03/2019 22:36:08
SP-W1,Offline,29/03/2019 22:38:52
SP-V1,Offline,29/03/2019 22:38:52
SP-D17-18,Offline,29/03/2019 22:38:52
SP-D19-20,Offline,29/03/2019 22:38:52
SP-D5,Offline,29/03/2019 22:38:52
SP-W1,Offline,29/03/2019 22:40:37
SP-V1,Offline,29/03/2019 22:40:37
SP-D17-18,Offline,29/03/2019 22:40:37
SP-D19-20,Offline,29/03/2019 22:40:37
SP-D5,Offline,29/03/2019 22:40:37
